ID,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
19734,6000,4,3,premium_heat_pump,FALSE,CL3,CL,TRUE,none,19734,6916,,0.414270118,5263,64.66524964,0,200,,0,0,0,0,0.614337721,788.6006054
19735,6000,4,3,premium_heat_pump,TRUE,GS,flat,TRUE,none,19735,7406,,0.443574682,5263,142.9940794,0,200,,0,0,0.472580374,10.39579173,0.686797262,879.9173482
19736,6000,4,3,premium_heat_pump,TRUE,GS,tou,TRUE,none,19736,7428,,0.444914039,5263,146.5736326,0,200,,0,0,0.472580374,10.39579173,0.686797262,879.9173482
19737,6000,4,3,premium_heat_pump,TRUE,CL1,CL,TRUE,none,19737,6879,,0.412050548,5263,58.72893024,0,200,,0,0,0,0,0.558081207,716.2064663
19738,6000,4,3,premium_heat_pump,TRUE,CL2,CL,TRUE,none,19738,6774,,0.405740712,5263,41.87669497,0,200,,0,0,0.414058345,9.022060238,0.680208719,871.5738115
19739,6000,4,3,premium_heat_pump,TRUE,CL3,CL,TRUE,none,19739,6709,,0.401858545,5263,31.49448604,0,200,,0,0,0.512961193,10.11303768,0.614337721,788.6006054
19740,6000,4,3,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,19740,6749,,0.404237485,5263,37.85979659,0,200,,0,0,0.822790344,14.2626492,0.541169138,693.3795128
19741,6000,4,4,resistive,FALSE,GS,flat,TRUE,none,19741,8893,,0.399511913,1350,1007.515426,0,200,,0,0,0,0,2.548384707,3269.88
19742,6000,4,4,resistive,FALSE,GS,tou,TRUE,none,19742,8129,,0.365191593,1350,885.2181995,0,200,,0,0,0,0,2.548384707,3269.88
19743,6000,4,4,resistive,FALSE,CL1,CL,TRUE,none,19743,4152,,0.186537822,1350,248.60268,0,200,,0,0,0,0,2.362757492,3031.74
19744,6000,4,4,resistive,FALSE,CL2,CL,TRUE,none,19744,4268,,0.191723826,1350,267.0822,0,200,,0,0,0,0,2.54047001,3257.1
19745,6000,4,4,resistive,FALSE,timer_OP,tou,TRUE,none,19745,8375,,0.376221899,1350,924.5234358,0,200,,0,0,0,0,2.406631453,3087.9
19746,6000,4,4,resistive,FALSE,CL3,CL,TRUE,none,19746,4239,,0.190431391,1350,262.47708,0,200,,0,0,0,0,2.495456264,3200.94
19747,6000,4,4,resistive,TRUE,GS,flat,TRUE,none,19747,7108,,0.31933266,1350,721.8042158,0,200,,0,0,0.283579986,23.18181308,2.548384707,3269.88
19748,6000,4,4,resistive,TRUE,GS,tou,TRUE,none,19748,6862,,0.308251676,1350,682.318176,0,200,,0,0,0.283579986,23.18181308,2.548384707,3269.88
19749,6000,4,4,resistive,TRUE,CL1,CL,TRUE,none,19749,4148,,0.186352639,1350,247.9427992,0,200,,0,0,0.002654359,0.20118317,2.362757492,3031.74
19750,6000,4,4,resistive,TRUE,CL2,CL,TRUE,none,19750,3842,,0.17260208,1350,198.9436582,0,200,,0,0,0.255121988,20.77394567,2.54047001,3257.1
19751,6000,4,4,resistive,TRUE,CL3,CL,TRUE,none,19751,3672,,0.164969551,1350,171.7461621,0,200,,0,0,0.345671774,27.66186522,2.495456264,3200.94
19752,6000,4,4,resistive,TRUE,timer_SS,flat,TRUE,none,19752,5441,,0.24440909,1350,454.8244038,0,200,,0,0,0.527636178,41.22131262,2.437600462,3124.98
19753,6000,4,4,resistive,TRUE,diverter,tou,TRUE,none,19753,5552,,0.249430402,2450,296.6256822,0,200,,0,0,0.690637279,55.49388123,2.505860497,3214.068103
19754,6000,4,4,resistive,TRUE,diverter,CL,TRUE,none,19754,4209,,0.189068987,2450,81.53365398,0,200,,0,0,0.690637279,55.49388123,2.505860497,3214.068103
19755,6000,4,4,solar_thermal,FALSE,GS,flat,TRUE,none,19755,10347,,0.489322465,6740,377.416188,0,200,,0,0,0.228271797,0,0.95511303,1224.9
19756,6000,4,4,solar_thermal,FALSE,GS,tou,TRUE,none,19756,10095,,0.477419404,6740,337.1244026,0,200,,0,0,0.228271797,0,0.95511303,1224.9
19757,6000,4,4,gas_instant,FALSE,GS,gas,TRUE,none,19757,12347,,0.485555183,1322,1475.814437,89.06,200,,0,0,0,0,0.535623019,3789.189034
19758,6000,4,4,gas_storage,FALSE,GS,gas,TRUE,none,19758,19312,,0.86756928,1885,2500.696,89.06,200,,0,0,0,0,0.914487693,4341.486111
19759,6000,4,4,standard_heat_pump,FALSE,GS,flat,TRUE,none,19759,7047,,0.316573654,2299,560.0665086,0,200,,0,0,0,0,1.417666836,1817.689564
19760,6000,4,4,standard_heat_pump,FALSE,GS,tou,TRUE,none,19760,6224,,0.279609618,2299,428.3475528,0,200,,0,0,0,0,1.417666836,1817.689564
19761,6000,4,4,standard_heat_pump,FALSE,CL1,CL,TRUE,none,19761,4293,,0.192917718,2299,119.2107214,0,200,,0,0,0,0,1.13317392,1453.789285
19762,6000,4,4,standard_heat_pump,FALSE,CL2,CL,TRUE,none,19762,4475,,0.201019404,2299,148.2955544,0,200,,0,0,0,0,1.41021285,1808.48237
19763,6000,4,4,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,19763,6261,,0.2813692,2299,434.3002698,0,200,,0,0,0,0,1.130756035,1450.559014
19764,6000,4,4,standard_heat_pump,FALSE,CL3,CL,TRUE,none,19764,4361,,0.195889578,2299,130.0129646,0,200,,0,0,0,0,1.235659838,1585.523959
19765,6000,4,4,standard_heat_pump,TRUE,GS,flat,TRUE,none,19765,5398,,0.242486326,2299,296.0611032,0,200,,0,0,0.47138224,21.42066447,1.417666836,1817.689564
19766,6000,4,4,standard_heat_pump,TRUE,GS,tou,TRUE,none,19766,5291,,0.237697818,2299,278.9975642,0,200,,0,0,0.47138224,21.42066447,1.417666836,1817.689564
19767,6000,4,4,standard_heat_pump,TRUE,CL1,CL,TRUE,none,19767,4293,,0.192917718,2299,119.2107214,0,200,,0,0,0,0,1.13317392,1453.789285
19768,6000,4,4,standard_heat_pump,TRUE,CL2,CL,TRUE,none,19768,4058,,0.182305555,2299,81.61004288,0,200,,0,0,0.449679775,20.33094862,1.41021285,1808.48237
19769,6000,4,4,standard_heat_pump,TRUE,CL3,CL,TRUE,none,19769,3954,,0.177612763,2299,64.88505499,0,200,,0,0,0.500933963,19.85607,1.235659838,1585.523959
19770,6000,4,4,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,19770,3983,,0.178945059,2299,69.63711862,0,200,,0,0,0.835078698,28.60958533,1.069027579,1370.3899
19771,6000,4,4,premium_heat_pump,FALSE,GS,flat,TRUE,none,19771,8852,,0.397656338,5467,341.8689546,0,200,,0,0,0,0,0.865726844,1109.531853
19772,6000,4,4,premium_heat_pump,FALSE,GS,tou,TRUE,none,19772,8530,,0.383206794,5467,290.378863,0,200,,0,0,0,0,0.865726844,1109.531853
19773,6000,4,4,premium_heat_pump,FALSE,CL1,CL,TRUE,none,19773,7182,,0.322650979,5467,74.57851504,0,200,,0,0,0,0,0.708798326,909.4940859
19774,6000,4,4,premium_heat_pump,FALSE,CL2,CL,TRUE,none,19774,7281,,0.327087634,5467,90.39984671,0,200,,0,0,0,0,0.859764424,1102.437155
19775,6000,4,4,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,19775,8411,,0.377848652,5467,271.2697887,0,200,,0,0,0,0,0.706372611,906.0386661
19776,6000,4,4,premium_heat_pump,FALSE,CL3,CL,TRUE,none,19776,7213,,0.324039643,5467,79.53355253,0,200,,0,0,0,0,0.755598568,969.9213723
19777,6000,4,4,premium_heat_pump,TRUE,GS,flat,TRUE,none,19777,7810,,0.350859683,5467,175.1118551,0,200,,0,0,0.487780763,13.53020735,0.865726844,1109.531853
19778,6000,4,4,premium_heat_pump,TRUE,GS,tou,TRUE,none,19778,7791,,0.349983576,5467,171.9899,0,200,,0,0,0.487780763,13.53020735,0.865726844,1109.531853
19779,6000,4,4,premium_heat_pump,TRUE,CL1,CL,TRUE,none,19779,7182,,0.322650979,5467,74.57851504,0,200,,0,0,0,0,0.708798326,909.4940859
19780,6000,4,4,premium_heat_pump,TRUE,CL2,CL,TRUE,none,19780,7037,,0.316133102,5467,51.36408008,0,200,,0,0,0.43181231,11.90114836,0.859764424,1102.437155
19781,6000,4,4,premium_heat_pump,TRUE,CL3,CL,TRUE,none,19781,6938,,0.311688405,5467,35.5209055,0,200,,0,0,0.553384649,13.41848995,0.755598568,969.9213723
19782,6000,4,4,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,19782,6993,,0.314139984,5467,44.26313245,0,200,,0,0,0.834296375,18.08217263,0.67655143,866.9424044
19783,6000,4,5,resistive,FALSE,GS,flat,TRUE,none,19783,10870,,0.390655739,1880,1239.123067,0,200,,0,0,0,0,3.137064744,4021.56
19784,6000,4,5,resistive,FALSE,GS,tou,TRUE,none,19784,9957,,0.35783405,1880,1092.92751,0,200,,0,0,0,0,3.137064744,4021.56
19785,6000,4,5,resistive,FALSE,CL1,CL,TRUE,none,19785,5044,,0.181290564,1880,306.5652,0,200,,0,0,0,0,2.913607157,3738.6
19786,6000,4,5,resistive,FALSE,CL2,CL,TRUE,none,19786,5182,,0.186218924,1880,328.51332,0,200,,0,0,0,0,3.124539989,4006.26
19787,6000,4,5,resistive,FALSE,timer_OP,tou,TRUE,none,19787,10244,,0.368167526,1880,1138.961136,0,200,,0,0,0,0,2.966225669,3804.12
19788,6000,4,5,resistive,FALSE,CL3,CL,TRUE,none,19788,5146,,0.184942236,1880,322.83072,0,200,,0,0,0,0,3.069557326,3936.96
19789,6000,4,5,resistive,TRUE,GS,flat,TRUE,none,19789,8649,,0.31083525,1880,883.5837588,0,200,,0,0,0.286928165,28.84747083,3.137064744,4021.56
19790,6000,4,5,resistive,TRUE,GS,tou,TRUE,none,19790,8357,,0.300344058,1880,836.8535111,0,200,,0,0,0.286928165,28.84747083,3.137064744,4021.56
19791,6000,4,5,resistive,TRUE,CL1,CL,TRUE,none,19791,5041,,0.181159516,1880,305.9814787,0,200,,0,0,0.001904069,0.177963803,2.913607157,3738.6
19792,6000,4,5,resistive,TRUE,CL2,CL,TRUE,none,19792,4654,,0.167274156,1880,244.1288371,0,200,,0,0,0.256867767,25.7269765,3.124539989,4006.26
19793,6000,4,5,resistive,TRUE,CL3,CL,TRUE,none,19793,4465,,0.160458297,1880,213.7729203,0,200,,0,0,0.337817292,33.24932917,3.069557326,3936.96
19794,6000,4,5,resistive,TRUE,timer_SS,flat,TRUE,none,19794,6580,,0.236489594,1880,552.4386904,0,200,,0,0,0.53426184,51.41816085,3.003883763,3849.66
19795,6000,4,5,resistive,TRUE,diverter,tou,TRUE,none,19795,6726,,0.241717402,2980,399.6300099,0,200,,0,0,0.660656086,65.16009595,3.076398545,3945.174945
19796,6000,4,5,resistive,TRUE,diverter,CL,TRUE,none,19796,4915,,0.176644411,2980,109.7792308,0,200,,0,0,0.660656086,65.16009595,3.076398545,3945.174945
19797,6000,4,5,solar_thermal,FALSE,GS,flat,TRUE,none,19797,10895,,0.407387457,7160,397.8260568,0,200,,0,0,0.218064192,0,1.005939724,1291.14
19798,6000,4,5,solar_thermal,FALSE,GS,tou,TRUE,none,19798,10684,,0.399521055,7160,364.1505512,0,200,,0,0,0.218064192,0,1.005939724,1291.14
19799,6000,4,5,gas_instant,FALSE,GS,gas,TRUE,none,19799,14634,,0.460393126,1322,1841.908624,89.06,200,,0,0,0,0,0.669528774,4736.486292
19800,6000,4,5,gas_storage,FALSE,GS,gas,TRUE,none,19800,21949,,0.788799523,1885,2922.712,89.06,200,,0,0,0,0,1.068816103,5074.152778
19801,6000,4,5,standard_heat_pump,FALSE,GS,flat,TRUE,none,19801,7533,,0.270710681,2299,637.8019742,0,200,,0,0,0,0,1.615121072,2069.979145
19802,6000,4,5,standard_heat_pump,FALSE,GS,tou,TRUE,none,19802,6712,,0.241203003,2299,506.3660737,0,200,,0,0,0,0,1.615121072,2069.979145
19803,6000,4,5,standard_heat_pump,FALSE,CL1,CL,TRUE,none,19803,4375,,0.158136039,2299,132.3597508,0,200,,0,0,0,0,1.258604668,1614.143302
19804,6000,4,5,standard_heat_pump,FALSE,CL2,CL,TRUE,none,19804,4598,,0.165236176,2299,167.9864453,0,200,,0,0,0,0,1.597718997,2048.615187
19805,6000,4,5,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,19805,6562,,0.23726821,2299,482.4870932,0,200,,0,0,0,0,1.255799906,1611.502572
19806,6000,4,5,standard_heat_pump,FALSE,CL3,CL,TRUE,none,19806,4470,,0.160656453,2299,147.581856,0,200,,0,0,0,0,1.402876039,1799.778731
19807,6000,4,5,standard_heat_pump,TRUE,GS,flat,TRUE,none,19807,5620,,0.20195919,2299,331.5625538,0,200,,0,0,0.480148122,24.847415,1.615121072,2069.979145
19808,6000,4,5,standard_heat_pump,TRUE,GS,tou,TRUE,none,19808,5597,,0.201151885,2299,327.9665788,0,200,,0,0,0.480148122,24.847415,1.615121072,2069.979145
19809,6000,4,5,standard_heat_pump,TRUE,CL1,CL,TRUE,none,19809,4375,,0.158136039,2299,132.3597508,0,200,,0,0,0,0,1.258604668,1614.143302
19810,6000,4,5,standard_heat_pump,TRUE,CL2,CL,TRUE,none,19810,4114,,0.147842274,2299,90.50897663,0,200,,0,0,0.461212621,23.62117948,1.597718997,2048.615187
19811,6000,4,5,standard_heat_pump,TRUE,CL3,CL,TRUE,none,19811,4026,,0.144683623,2299,76.43476736,0,200,,0,0,0.482085607,21.69118555,1.402876039,1799.778731
19812,6000,4,5,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,19812,4024,,0.144632717,2299,76.21450908,0,200,,0,0,0.839393013,32.31905789,1.201023586,1540.115649
19813,6000,4,5,premium_heat_pump,FALSE,GS,flat,TRUE,none,19813,9645,,0.346612759,5750,423.4552901,0,200,,0,0,0,0,1.072012952,1374.319389
19814,6000,4,5,premium_heat_pump,FALSE,GS,tou,TRUE,none,19814,9086,,0.32654946,5750,334.0875435,0,200,,0,0,0,0,1.072012952,1374.319389
19815,6000,4,5,premium_heat_pump,FALSE,CL1,CL,TRUE,none,19815,7584,,0.272566219,5750,93.62286268,0,200,,0,0,0,0,0.889660755,1141.742228
19816,6000,4,5,premium_heat_pump,FALSE,CL2,CL,TRUE,none,19816,7702,,0.276790159,5750,112.4439253,0,200,,0,0,0,0,1.069410602,1371.267381
19817,6000,4,5,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,19817,9127,,0.328009525,5750,340.5818495,0,200,,0,0,0,0,0.887057316,1137.540329
19818,6000,4,5,premium_heat_pump,FALSE,CL3,CL,TRUE,none,19818,7591,,0.272807627,5750,94.7006537,0,200,,0,0,0,0,0.899752726,1154.886021
19819,6000,4,5,premium_heat_pump,TRUE,GS,flat,TRUE,none,19819,8399,,0.30184802,5750,224.0601771,0,200,,0,0,0.470876425,16.17836501,1.072012952,1374.319389
19820,6000,4,5,premium_heat_pump,TRUE,GS,tou,TRUE,none,19820,8336,,0.299599698,5750,214.0454984,0,200,,0,0,0.470876425,16.17836501,1.072012952,1374.319389
19821,6000,4,5,premium_heat_pump,TRUE,CL1,CL,TRUE,none,19821,7584,,0.272551862,5750,93.55891224,0,200,,0,0,0.000683064,0.019497086,0.889660755,1141.742228
19822,6000,4,5,premium_heat_pump,TRUE,CL2,CL,TRUE,none,19822,7385,,0.265413487,5750,61.76898806,0,200,,0,0,0.450668518,15.44967598,1.069410602,1371.267381
19823,6000,4,5,premium_heat_pump,TRUE,CL3,CL,TRUE,none,19823,7232,,0.259896636,5750,37.19160486,0,200,,0,0,0.607271931,17.5332466,0.899752726,1154.886021
19824,6000,4,5,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,19824,7322,,0.263124899,5750,51.57685645,0,200,,0,0,0.843968534,22.63544599,0.83696794,1072.809948
19825,6000,5,2,resistive,FALSE,GS,flat,TRUE,none,19825,5871,,0.527486716,1100,563.7117024,0,200,,0,0,0,0,1.427276608,1829.52
19826,6000,5,2,resistive,FALSE,GS,tou,TRUE,none,19826,5933,,0.533061386,1100,573.6438407,0,200,,0,0,0,0,1.427276608,1829.52
19827,6000,5,2,resistive,FALSE,CL1,CL,TRUE,none,19827,3223,,0.289605093,1100,139.88052,0,200,,0,0,0,0,1.329523489,1705.86
19828,6000,5,2,resistive,FALSE,CL2,CL,TRUE,none,19828,3272,,0.293982902,1100,147.68856,0,200,,0,0,0,0,1.404134547,1801.08
19829,6000,5,2,resistive,FALSE,timer_OP,tou,TRUE,none,19829,5599,,0.503077707,1100,520.2229511,0,200,,0,0,0,0,1.354260061,1737.54
19830,6000,5,2,resistive,FALSE,CL3,CL,TRUE,none,19830,3255,,0.292450372,1100,144.95796,0,200,,0,0,0,0,1.379005437,1767.78
19831,6000,5,2,resistive,TRUE,GS,flat,TRUE,none,19831,5313,,0.477406358,1100,474.4857788,0,200,,0,0,0.158282901,7.239543324,1.427276608,1829.52
19832,6000,5,2,resistive,TRUE,GS,tou,TRUE,none,19832,5536,,0.497408162,1100,510.1220935,0,200,,0,0,0.158282901,7.239543324,1.427276608,1829.52
19833,6000,5,2,resistive,TRUE,CL1,CL,TRUE,none,19833,3221,,0.289381112,1100,139.4814704,0,200,,0,0,0.002852789,0.121661468,1.329523489,1705.86
19834,6000,5,2,resistive,TRUE,CL2,CL,TRUE,none,19834,3157,,0.283677767,1100,129.3283603,0,200,,0,0,0.124317007,5.597621858,1.404134547,1801.08
19835,6000,5,2,resistive,TRUE,CL3,CL,TRUE,none,19835,3105,,0.278942124,1100,120.890924,0,200,,0,0,0.166027695,7.33751098,1.379005437,1767.78
19836,6000,5,2,resistive,TRUE,timer_SS,flat,TRUE,none,19836,3933,,0.353360881,1100,253.4794085,0,200,,0,0,0.504084338,20.90538566,1.294706614,1658.88
19837,6000,5,2,resistive,TRUE,diverter,tou,TRUE,none,19837,5222,,0.469216036,2200,283.8038767,0,200,,0,0,0.466439882,20.74331532,1.388708917,1778.862925
19838,6000,5,2,resistive,TRUE,diverter,CL,TRUE,none,19838,3936,,0.35360687,2200,77.8286856,0,200,,0,0,0.466439882,20.74331532,1.388708917,1778.862925
19839,6000,5,2,solar_thermal,FALSE,GS,flat,TRUE,none,19839,8661,,0.784962222,6500,145.864008,0,200,,0,0,0.426257444,0,0.368846379,473.4
19840,6000,5,2,solar_thermal,FALSE,GS,tou,TRUE,none,19840,8635,,0.782625479,6500,141.7369068,0,200,,0,0,0.426257444,0,0.368846379,473.4
19841,6000,5,2,gas_instant,FALSE,GS,gas,TRUE,none,19841,7892,,0.605223499,1323,762.5342547,89.06,200,,0,0,0,0,0.274675021,2044.024331
19842,6000,5,2,gas_storage,FALSE,GS,gas,TRUE,none,19842,13201,,1.186063864,1705,1551.16,89.06,200,,0,0,0,0,0.56724877,2692.986111
19843,6000,5,2,standard_heat_pump,FALSE,GS,flat,TRUE,none,19843,5894,,0.529600202,2299,375.5474249,0,200,,0,0,0,0,0.950333468,1218.83495
19844,6000,5,2,standard_heat_pump,FALSE,GS,tou,TRUE,none,19844,5893,,0.529498053,2299,375.3654298,0,200,,0,0,0,0,0.950333468,1218.83495
19845,6000,5,2,standard_heat_pump,FALSE,CL1,CL,TRUE,none,19845,4127,,0.370804573,2299,92.62258314,0,200,,0,0,0,0,0.880300102,1129.543697
19846,6000,5,2,standard_heat_pump,FALSE,CL2,CL,TRUE,none,19846,4133,,0.371334976,2299,93.5698726,0,200,,0,0,0,0,0.889452545,1141.096007
19847,6000,5,2,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,19847,5655,,0.508132183,2299,337.2937315,0,200,,0,0,0,0,0.878436182,1126.558044
19848,6000,5,2,standard_heat_pump,FALSE,CL3,CL,TRUE,none,19848,4130,,0.371103037,2299,93.15437865,0,200,,0,0,0,0,0.886073052,1136.029008
19849,6000,5,2,standard_heat_pump,TRUE,GS,flat,TRUE,none,19849,5263,,0.472897573,2299,274.522279,0,200,,0,0,0.269007692,8.196899415,0.950333468,1218.83495
19850,6000,5,2,standard_heat_pump,TRUE,GS,tou,TRUE,none,19850,5455,,0.490099454,2299,305.1702854,0,200,,0,0,0.269007692,8.196899415,0.950333468,1218.83495
19851,6000,5,2,standard_heat_pump,TRUE,CL1,CL,TRUE,none,19851,4127,,0.370804573,2299,92.62258314,0,200,,0,0,0,0,0.880300102,1129.543697
19852,6000,5,2,standard_heat_pump,TRUE,CL2,CL,TRUE,none,19852,4124,,0.370538982,2299,92.15168098,0,200,,0,0,0.015156498,0.432375495,0.889452545,1141.096007
19853,6000,5,2,standard_heat_pump,TRUE,CL3,CL,TRUE,none,19853,4129,,0.371013953,2299,92.99566189,0,200,,0,0,0.001703804,0.048389256,0.886073052,1136.029008
19854,6000,5,2,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,19854,3913,,0.351579628,2299,58.37081353,0,200,,0,0,0.814098016,20.73998977,0.795416157,1019.041411
19855,6000,5,2,premium_heat_pump,FALSE,GS,flat,TRUE,none,19855,7813,,0.701938802,5263,208.127369,0,200,,0,0,0,0,0.526493691,675.4750388
19856,6000,5,2,premium_heat_pump,FALSE,GS,tou,TRUE,none,19856,7772,,0.698340087,5263,201.7156282,0,200,,0,0,0,0,0.526493691,675.4750388
19857,6000,5,2,premium_heat_pump,FALSE,CL1,CL,TRUE,none,19857,6830,,0.613684608,5263,50.87531569,0,200,,0,0,0,0,0.483471995,620.4306791
19858,6000,5,2,premium_heat_pump,FALSE,CL2,CL,TRUE,none,19858,6836,,0.614243786,5263,51.87758931,0,200,,0,0,0,0,0.492822459,632.6535281
19859,6000,5,2,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,19859,7669,,0.689036659,5263,185.1283136,0,200,,0,0,0,0,0.481972723,618.3269104
19860,6000,5,2,premium_heat_pump,FALSE,CL3,CL,TRUE,none,19860,6833,,0.613958384,5263,51.3637285,0,200,,0,0,0,0,0.488611631,626.386933
19861,6000,5,2,premium_heat_pump,TRUE,GS,flat,TRUE,none,19861,7426,,0.667253244,5263,146.3289732,0,200,,0,0,0.296925849,5.014149984,0.526493691,675.4750388
19862,6000,5,2,premium_heat_pump,TRUE,GS,tou,TRUE,none,19862,7521,,0.675759651,5263,161.4846283,0,200,,0,0,0.296925849,5.014149984,0.526493691,675.4750388
19863,6000,5,2,premium_heat_pump,TRUE,CL1,CL,TRUE,none,19863,6830,,0.613684608,5263,50.87531569,0,200,,0,0,0,0,0.483471995,620.4306791
19864,6000,5,2,premium_heat_pump,TRUE,CL2,CL,TRUE,none,19864,6821,,0.612888179,5263,49.4623511,0,200,,0,0,0.046556485,0.736353113,0.492822459,632.6535281
19865,6000,5,2,premium_heat_pump,TRUE,CL3,CL,TRUE,none,19865,6832,,0.613822555,5263,51.12172744,0,200,,0,0,0.004711517,0.073780812,0.488611631,626.386933
19866,6000,5,2,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,19866,6725,,0.604208644,5263,33.99327522,0,200,,0,0,0.807773326,11.59014813,0.448032923,573.9307181
19867,6000,5,3,resistive,FALSE,GS,flat,TRUE,none,19867,7357,,0.440656731,1210,783.949716,0,200,,0,0,0,0,1.98621673,2544.3
19868,6000,5,3,resistive,FALSE,GS,tou,TRUE,none,19868,7432,,0.445151186,1210,795.9610559,0,200,,0,0,0,0,1.98621673,2544.3
19869,6000,5,3,resistive,FALSE,CL1,CL,TRUE,none,19869,3689,,0.220968653,1210,196.83936,0,200,,0,0,0,0,1.870248247,2400.48
19870,6000,5,3,resistive,FALSE,CL2,CL,TRUE,none,19870,3747,,0.224437576,1210,206.10864,0,200,,0,0,0,0,1.960399302,2513.52
19871,6000,5,3,resistive,FALSE,timer_OP,tou,TRUE,none,19871,7022,,0.420639717,1210,730.4570474,0,200,,0,0,0,0,1.901169862,2439.72
19872,6000,5,3,resistive,FALSE,CL3,CL,TRUE,none,19872,3727,,0.223261207,1210,202.96476,0,200,,0,0,0,0,1.931459559,2475.18
19873,6000,5,3,resistive,TRUE,GS,flat,TRUE,none,19873,6585,,0.394443586,1210,660.446025,0,200,,0,0,0.157540322,10.02074605,1.98621673,2544.3
19874,6000,5,3,resistive,TRUE,GS,tou,TRUE,none,19874,6894,,0.412946284,1210,709.8941078,0,200,,0,0,0.157540322,10.02074605,1.98621673,2544.3
19875,6000,5,3,resistive,TRUE,CL1,CL,TRUE,none,19875,3688,,0.220878606,1210,196.5987104,0,200,,0,0,0.001222568,0.073368775,1.870248247,2400.48
19876,6000,5,3,resistive,TRUE,CL2,CL,TRUE,none,19876,3587,,0.214859956,1210,180.5126368,0,200,,0,0,0.124186949,7.803659523,1.960399302,2513.52
19877,6000,5,3,resistive,TRUE,CL3,CL,TRUE,none,19877,3518,,0.210752376,1210,169.5351519,0,200,,0,0,0.164706465,10.19195368,1.931459559,2475.18
19878,6000,5,3,resistive,TRUE,timer_SS,flat,TRUE,none,19878,4640,,0.27796085,1210,349.1487939,0,200,,0,0,0.517192657,30.34653775,1.831129025,2347.02
19879,6000,5,3,resistive,TRUE,diverter,tou,TRUE,none,19879,6229,,0.373140297,2310,427.4244374,0,200,,0,0,0.424791416,26.38884374,1.939072552,2484.875421
19880,6000,5,3,resistive,TRUE,diverter,CL,TRUE,none,19880,4292,,0.257060663,2310,117.2043771,0,200,,0,0,0.424791416,26.38884374,1.939072552,2484.875421
19881,6000,5,3,solar_thermal,FALSE,GS,flat,TRUE,none,19881,9354,,0.567331826,6500,256.8981312,0,200,,0,0,0.298163781,0,0.649585064,833.76
19882,6000,5,3,solar_thermal,FALSE,GS,tou,TRUE,none,19882,9318,,0.565110912,6500,251.0362487,0,200,,0,0,0.298163781,0,0.649585064,833.76
19883,6000,5,3,gas_instant,FALSE,GS,gas,TRUE,none,19883,10238,,0.523408565,1323,1138.046034,89.06,200,,0,0,0,0,0.412012531,3066.036496
19884,6000,5,3,gas_storage,FALSE,GS,gas,TRUE,none,19884,15962,,0.95614027,1705,1993.272,89.06,200,,0,0,0,0,0.728926152,3460.541667
19885,6000,5,3,standard_heat_pump,FALSE,GS,flat,TRUE,none,19885,6392,,0.382878528,2299,455.2187122,0,200,,0,0,0,0,1.152143289,1477.407219
19886,6000,5,3,standard_heat_pump,FALSE,GS,tou,TRUE,none,19886,6162,,0.369088036,2299,418.363654,0,200,,0,0,0,0,1.152143289,1477.407219
19887,6000,5,3,standard_heat_pump,FALSE,CL1,CL,TRUE,none,19887,4219,,0.252726415,2299,107.3842168,0,200,,0,0,0,0,1.020575541,1309.56362
19888,6000,5,3,standard_heat_pump,FALSE,CL2,CL,TRUE,none,19888,4252,,0.254673358,2299,112.5891766,0,200,,0,0,0,0,1.07029896,1373.03874
19889,6000,5,3,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,19889,5996,,0.359126314,2299,391.7369186,0,200,,0,0,0,0,1.020102777,1308.397802
19890,6000,5,3,standard_heat_pump,FALSE,CL3,CL,TRUE,none,19890,4234,,0.253607117,2299,109.7378353,0,200,,0,0,0,0,1.043587653,1338.266285
19891,6000,5,3,standard_heat_pump,TRUE,GS,flat,TRUE,none,19891,5482,,0.32835086,2299,309.4936478,0,200,,0,0,0.320120989,11.82372651,1.152143289,1477.407219
19892,6000,5,3,standard_heat_pump,TRUE,GS,tou,TRUE,none,19892,5687,,0.340622616,2299,342.2898883,0,200,,0,0,0.320120989,11.82372651,1.152143289,1477.407219
19893,6000,5,3,standard_heat_pump,TRUE,CL1,CL,TRUE,none,19893,4219,,0.252726415,2299,107.3842168,0,200,,0,0,0,0,1.020575541,1309.56362
